1.877317	 -0.985197	 2 
1.553623	 1.759337	 1 
0.661578	 2.674205	 3 
2.334059	 1.833460	 3 
2.704386	 0.625773	 1 
-0.071422	 1.930084	 3 
0.133223	 -2.311212	 2 
-1.292356	 3.049576	 3 
4.438964	 3.616463	 1 
1.556630	 -3.428598	 2 
0.104983	 0.497932	 3 
3.629738	 3.023960	 1 
-1.494772	 2.942409	 3 
0.829013	 1.103003	 2 
1.376152	 2.807819	 1 
1.564488	 2.720747	 3 
1.854982	 -2.882033	 2 
-1.387152	 3.389161	 3 
1.276617	 2.847953	 1 
0.352576	 1.124964	 2 
4.052733	 0.266436	 2 
4.567818	 3.488909	 1 
-0.546123	 0.164889	 3 
5.267450	 3.474395	 1 
0.503756	 2.962946	 3 
4.467127	 -0.909315	 2 
1.355750	 -1.708635	 2 
1.187020	 0.813412	 3 
2.413378	 -0.923145	 2 
0.505913	 1.542238	 3 
0.591123	 2.029033	 3 
3.476344	 1.665923	 3 
3.035389	 -0.609090	 2 
2.894399	 -1.953079	 2 
-0.200775	 -2.408289	 2 
-0.068828	 3.097883	 3 
4.572588	 4.397636	 1 
3.237594	 4.868843	 1 
-0.289893	 2.181926	 3 
4.326527	 -1.480549	 2 
-0.133190	 2.346830	 3 
-0.582854	 1.999307	 3 
1.901891	 3.303343	 3 
-0.246664	 -0.693855	 3 
0.368175	 0.860888	 3 
4.536485	 3.751197	 1 
-1.113295	 2.553364	 3 
-0.118785	 0.560500	 3 
0.716074	 2.505707	 3 
0.507615	 3.276925	 3 
-1.919226	 3.386900	 3 
1.472714	 3.239544	 3 
0.130639	 0.920474	 3 
1.708297	 0.800718	 3 
3.256086	 2.485794	 2 
-0.586265	 -0.058188	 3 
0.474582	 2.421306	 3 
-0.192277	 2.685379	 3 
0.933759	 1.104907	 3 
2.026704	 -1.127096	 2 
1.730389	 -1.690895	 2 
2.503014	 -2.234774	 2 
-0.266430	 2.560712	 3 
-0.848104	 0.889856	 3 
-0.318367	 3.187885	 3 
1.150066	 0.334404	 2 
2.193218	 -0.740640	 2 
0.064275	 5.860822	 3 
3.445975	 3.756037	 1 
1.596563	 0.249298	 3 
3.475558	 -1.043824	 2 
2.768028	 -1.245928	 2 
3.701445	 0.546607	 2 
-0.100806	 1.809212	 3 
3.131255	 -1.790455	 2 
-1.583513	 3.595727	 3 
0.561884	 -3.234292	 2 
-1.309191	 1.200812	 3 
2.444192	 -0.443617	 2 
1.227824	 2.941515	 1 
2.142617	 1.827841	 3 
3.778311	 -0.486261	 2 
2.808741	 3.159048	 1 
1.630753	 -2.401136	 2 
-2.838129	 1.716330	 3 
-0.320085	 3.027640	 3 
-0.844699	 3.380970	 3 
0.610695	 -0.902177	 3 
2.455590	 -0.764566	 2 
-0.026793	 3.870662	 3 
2.233038	 0.332504	 1 
2.776248	 -2.588849	 2 
1.963748	 -2.252316	 2 
1.796960	 3.020529	 1 
3.457737	 -2.772375	 2 
2.279052	 -1.842409	 2 
-0.189281	 -1.316202	 2 
1.967153	 0.457637	 2 
3.679055	 2.283477	 1 
1.974982	 -1.010283	 2 
1.343059	 -1.131404	 2 
-0.155593	 -0.774030	 2 
0.282705	 2.345184	 3 
3.584271	 3.657522	 1 
2.241817	 -1.297474	 2 
5.280709	 5.859440	 1 
2.480239	 2.974535	 1 
2.303100	 -2.465568	 2 
2.441323	 -1.826783	 2 
0.825243	 4.118300	 3 
-0.714384	 3.499091	 3 
0.528497	 -0.040149	 3 
0.672121	 2.868250	 3 
-1.077742	 -0.080029	 3 
1.174708	 1.972782	 3 
0.283679	 0.563551	 3 
0.037915	 1.272341	 3 
0.997789	 2.541269	 3 
2.664723	 4.189483	 1 
0.008732	 3.885328	 3 
0.189356	 3.202170	 3 
1.988127	 2.394930	 3 
1.541245	 -0.412198	 2 
0.905152	 0.443095	 1 
4.218045	 2.388771	 1 
4.865020	 3.131250	 1 
1.319681	 2.296652	 3 
3.174252	 -0.597899	 2 
1.696681	 1.261777	 1 
1.259636	 2.003755	 3 
-0.659173	 1.964214	 3 
2.375902	 4.798764	 1 
0.452142	 1.736715	 3 
2.362752	 -1.587545	 2 
0.087129	 2.045628	 3 
0.643947	 -2.933351	 2 
2.730451	 1.514989	 3 
5.695917	 4.622862	 1 
2.218922	 0.544876	 2 
2.000120	 5.999369	 1 
1.475787	 1.485782	 1 
1.269545	 0.166050	 2 
2.009096	 -1.545041	 2 
1.269867	 -1.247063	 2 
0.252010	 3.370354	 3 
2.588020	 2.350905	 1 
3.950266	 5.954076	 1 
3.951139	 2.510327	 1 
4.075713	 -3.297454	 2 
-0.255776	 0.722019	 3 
-0.392926	 -3.835590	 2 
-0.269143	 0.320258	 3 
0.370466	 -2.634499	 2 
-1.064878	 1.129771	 3 
-1.073865	 0.389980	 3 
-0.275395	 1.358242	 3 
1.424798	 -1.880336	 2 
5.914189	 6.542699	 1 
1.561703	 -1.730711	 2 
1.720600	 -0.558670	 2 
0.839088	 1.488247	 3 
2.095367	 1.141172	 2 
2.559360	 2.460049	 1 
2.374563	 -0.820888	 2 
-0.767242	 2.347671	 3 
1.057301	 1.472120	 3 
0.510870	 0.203378	 3 
2.239454	 3.184854	 1 
0.119547	 2.516131	 3 
-0.122842	 4.809719	 3 
1.810435	 1.663243	 1 
-0.362446	 2.396973	 3 
1.924825	 -1.885190	 2 
-0.190734	 -3.276647	 2 
1.613035	 -2.468373	 2 
1.980032	 -1.078918	 2 
0.234823	 1.057434	 3 
3.405819	 -1.160392	 2 
-1.624241	 0.906322	 3 
-0.556721	 2.596866	 3 
3.592628	 1.754356	 1 
1.896988	 2.079436	 1 
-0.102003	 1.293307	 3 
3.726296	 5.879820	 1 
0.449599	 0.330939	 3 
0.354656	 -2.305601	 2 
2.158627	 -1.565490	 2 
5.506990	 -2.459330	 2 
1.197600	 1.763873	 3 
-1.156705	 2.711009	 3 
2.462522	 -1.867606	 2 
2.457322	 -3.104707	 2 
-0.115269	 3.197745	 3 
-0.884646	 2.924266	 3 
0.273764	 3.149472	 1 
-0.812682	 3.627755	 3 
4.570528	 3.144211	 1 
3.593789	 0.371723	 2 
3.454264	 0.692110	 2 
-0.652636	 2.650212	 3 
-0.779673	 2.644931	 3 
0.785851	 -0.038603	 3 
0.973347	 1.484101	 3 
-0.157156	 2.955108	 3 
-0.136117	 1.198633	 3 
0.103356	 3.836741	 3 
3.859983	 3.594918	 1 
2.074709	 -0.453055	 2 
1.579152	 0.850332	 2 
0.715750	 3.670636	 3 
4.836681	 2.693865	 1 
3.023125	 1.218318	 2 
3.820630	 -2.710742	 2 
6.055907	 5.135408	 1 
3.023725	 3.384909	 1 
0.428423	 1.737778	 3 
-0.543831	 -0.893023	 3 
1.132506	 2.117593	 3 
-1.134174	 1.189479	 3 
3.914310	 1.226785	 2 
-0.414094	 2.523034	 3 
5.073862	 4.450076	 1 
0.636869	 1.005939	 3 
-1.909602	 0.475501	 3 
2.349563	 3.999261	 1 
2.852999	 3.779763	 1 
1.735013	 0.340118	 2 
-0.070674	 -0.064394	 3 
3.228640	 -0.259425	 2 
2.264236	 3.438783	 1 
0.621876	 1.690222	 3 
0.508213	 -0.478629	 3 
0.389637	 0.930602	 3 
0.602961	 4.200220	 3 
-2.513912	 2.550005	 3 
3.596713	 1.428704	 1 
-0.745199	 4.193977	 3 
-0.128216	 2.402532	 3 
4.254654	 -2.406281	 2 
0.205970	 3.889765	 3 
1.957072	 5.473313	 3 
-0.374331	 0.460127	 3 
0.638365	 1.198426	 3 
3.708244	 -1.776390	 2 
2.235886	 0.132573	 3 
-1.367309	 2.689915	 3 
0.093991	 1.767009	 3 
0.158680	 1.793053	 3 
2.194598	 -0.674036	 2 
-1.704589	 1.638267	 3 
0.502149	 1.104035	 3 
-0.278474	 4.518335	 3 
0.173960	 3.027528	 3 
-0.966337	 5.736362	 3 
3.398655	 3.860447	 1 
4.410978	 2.335044	 1 
1.148384	 2.152870	 3 
-1.899423	 1.599274	 3 
1.647330	 2.788547	 1 
-0.907960	 2.699703	 3 
2.024847	 -0.434935	 2 
-0.144114	 0.539402	 3 
1.786767	 3.968669	 1 
2.608283	 0.859092	 1 
2.371919	 -0.199962	 2 
-0.924870	 3.925994	 3 
3.381109	 4.296984	 1 
2.642449	 -0.994772	 2 
1.385121	 -2.129667	 2 
0.654082	 -0.657195	 2 
-0.292171	 3.450785	 3 
2.481962	 3.714283	 1 
0.727640	 -0.593376	 3 
3.092311	 1.509347	 2 
0.237899	 0.594974	 2 
0.149427	 1.326437	 3 
0.221199	 1.882795	 3 
4.970633	 2.727639	 1 
3.820109	 3.143454	 1 
3.855810	 4.951010	 1 
-1.392973	 0.084554	 3 
0.006566	 5.432991	 3 
0.391262	 3.186719	 3 
0.813470	 0.839404	 3 
1.176279	 2.359585	 3 
-0.876020	 1.125807	 3 
0.557155	 4.184090	 3 
4.791575	 4.134603	 1 
3.020262	 1.060370	 2 
-0.810533	 2.701776	 3 
4.071757	 3.209342	 1 
-1.313726	 2.041016	 3 
1.399806	 -2.814036	 2 
3.574853	 3.834067	 1 
1.836821	 0.257284	 3 
-1.024257	 3.671879	 3 
0.397490	 5.287504	 3 
3.217971	 0.694769	 1 
-0.048972	 -1.813330	 2 
0.305443	 1.714246	 3 
1.086612	 2.425319	 1 
-1.168695	 1.809262	 3 
3.830802	 3.755426	 1 
6.066945	 5.957540	 1 
-0.977432	 0.947827	 3 
0.236461	 1.545765	 3 
-0.340202	 2.526533	 3 
1.290078	 1.555657	 2 
0.677058	 2.586351	 3 
-0.983493	 -0.460197	 3 
-1.154594	 2.781173	 3 
2.233639	 2.950634	 1 
-0.924093	 1.717466	 3 
-2.090076	 2.387042	 3 
1.188737	 -1.243645	 2 
-0.424865	 2.254341	 3 
0.464398	 -1.528616	 2 
0.898297	 1.220103	 3 
-3.372826	 -3.603049	 2 
-2.008111	 2.630915	 3 
-1.689975	 -2.818359	 2 
-0.123968	 3.208992	 3 
1.129200	 -1.872696	 2 
-1.133891	 1.771212	 3 
2.403551	 -0.068485	 2 
-2.408152	 0.237164	 3 
0.581222	 3.111610	 3 
1.282694	 1.537240	 3 
3.070780	 2.098755	 1 
-0.860757	 2.602650	 3 
3.059661	 -0.281092	 2 
-0.402518	 1.587154	 3 
0.375936	 2.817302	 3 
0.408357	 3.180134	 3 
3.825323	 -0.100738	 2 
-0.569828	 3.223237	 3 
1.127168	 -1.855175	 2 
0.999735	 -0.560238	 2 
3.259365	 -0.745713	 2 
0.481156	 0.531369	 3 
6.428450	 4.753796	 1 
-1.036834	 1.218056	 3 
1.461956	 0.302585	 2 
-0.738077	 2.052827	 3 
1.035992	 3.281149	 3 
-0.338886	 -0.274417	 3 
-0.644427	 1.260866	 3 
-0.852558	 1.689553	 3 
3.801774	 2.704218	 1 
1.044253	 2.348081	 3 
4.154076	 3.758163	 1 
-0.042549	 1.880844	 3 
-1.348030	 -1.871492	 3 
-0.263851	 2.188120	 3 
0.745712	 3.419603	 1 
3.292885	 -2.024222	 2 
-0.944549	 4.604180	 3 
-0.462864	 2.183672	 3 
-1.350981	 2.846583	 3 
2.530671	 -2.781922	 2 
1.942249	 -0.618179	 2 
-0.815560	 0.954740	 3 
4.338533	 -1.632567	 2 
0.265693	 1.492999	 3 
2.966779	 -1.023523	 2 
2.118874	 2.053859	 1 
1.968680	 -0.757915	 2 
3.936331	 0.453527	 2 
0.243971	 1.180634	 3 
2.434002	 4.051449	 1 
0.768438	 -1.491063	 2 
0.131454	 3.757213	 3 
3.269041	 0.537198	 2 
-0.681651	 3.208929	 3 
-0.047518	 2.515737	 3 
-1.359024	 2.259152	 3 
-0.208423	 -2.702222	 2 
3.034919	 -0.256028	 2 
2.076434	 -1.521940	 2 
1.597154	 3.000356	 3 
2.222759	 -1.336328	 2 
-0.592521	 3.321273	 3 
2.708140	 0.133755	 2 
0.497867	 1.436912	 3 
-0.932920	 2.635121	 3 
1.440731	 2.224231	 3 
0.352806	 -1.837829	 2 
3.104180	 3.559401	 1 
-0.621808	 4.221305	 3 
0.149140	 -1.113085	 2 
-1.082224	 -0.052302	 3 
-0.247786	 1.218959	 3 
0.943986	 1.060378	 2 
0.147946	 -0.289615	 2 
-0.748915	 2.394998	 3 
1.881652	 1.877849	 1 
0.323307	 2.531467	 3 
6.349770	 5.193231	 1 
2.650096	 -1.120198	 2 
0.763393	 2.843424	 3 
0.141201	 3.214335	 3 
2.056560	 -1.162172	 2 
0.044926	 3.108271	 3 
-1.558747	 1.206720	 3 
2.591934	 -1.690071	 2 
0.961635	 2.300595	 3 
0.003566	 1.339193	 3 
-0.429103	 2.122813	 3 
6.345365	 4.943454	 1 
2.954603	 0.564198	 2 
2.494852	 -1.645134	 2 
1.397309	 -0.964251	 2 
1.732774	 2.362766	 1 
-2.843185	 -0.474667	 3 
-0.426267	 3.039638	 3 
-1.976326	 -2.580089	 2 
-0.572531	 2.194041	 3 
3.985222	 4.785301	 1 
4.624783	 -1.938464	 2 
0.142536	 0.866714	 3 
2.770241	 -0.219825	 1 
2.721241	 1.420980	 1 
-0.080152	 2.145023	 3 
3.742303	 2.361503	 1 
1.246753	 -0.473659	 3 
3.826631	 3.672516	 1 
-0.940668	 3.445743	 3 
1.198225	 1.837668	 1 
2.398064	 2.961091	 3 
2.561438	 0.392668	 2 
-1.540913	 2.523645	 3 
2.806776	 -1.655622	 2 
1.727279	 3.535270	 1 
1.564173	 2.937417	 1 
0.421233	 -1.851600	 2 
3.161924	 4.043137	 1 
0.363779	 1.978291	 3 
1.272564	 1.148527	 3 
0.678538	 -2.075358	 2 
-1.838604	 3.296771	 3 
1.650004	 1.197326	 3 
-0.820980	 -1.437297	 2 
0.004893	 0.830394	 3 
-0.457170	 1.357287	 3 
-0.086136	 2.390214	 3 
1.112926	 -1.974909	 2 
0.530184	 -0.449627	 3 
-0.761649	 -1.938938	 2 
2.361513	 3.177774	 2 
0.010781	 2.519015	 3 
4.375935	 4.674273	 1 
-1.095383	 0.388432	 3 
2.974495	 2.028879	 1 
-0.232486	 0.687540	 3 
-1.075974	 0.775558	 3 
1.783238	 0.811175	 2 
0.155509	 1.969866	 3 
3.488954	 7.124788	 1 
4.348458	 -1.676852	 2 
1.099963	 -1.742015	 2 
3.503167	 -1.747859	 2 
0.249353	 1.946229	 3 
1.754437	 -0.218551	 2 
2.425425	 1.493931	 2 
-1.241612	 2.016193	 3 
-0.883862	 -0.145664	 2 
0.491166	 0.287621	 2 
-1.362069	 0.531865	 3 
1.000973	 2.038770	 3 
0.082656	 0.889388	 3 
-0.789382	 0.083392	 3 
0.294109	 1.316910	 1 
-0.267220	 -0.016366	 3 
0.650740	 -1.751101	 2 
-0.201023	 2.288007	 3 
2.394957	 4.204415	 1 
3.385563	 -2.636365	 2 
1.577771	 0.346430	 3 
1.279698	 0.368583	 2 
0.714783	 -1.317195	 2 
4.559983	 -2.690696	 2 
3.536124	 4.634505	 1 
1.906753	 -0.243633	 2 
-1.922503	 2.454075	 3 
-0.695939	 2.131724	 3 
6.030894	 4.340890	 1 
1.580139	 -0.039007	 2 
1.116758	 -0.281411	 2 
3.271219	 -1.564725	 2 
4.058328	 -1.060759	 2 
-0.634253	 3.743521	 3 
-0.469009	 2.545411	 3 
1.268149	 0.154732	 3 
0.128214	 2.230059	 2 
0.652000	 -0.725734	 2 
1.070951	 2.793802	 3 
3.650160	 1.158460	 1 
1.877820	 2.005779	 3 
2.538333	 1.995600	 3 
3.606100	 -1.469844	 2 
3.556440	 -0.409540	 2 
3.347217	 0.534026	 2 
3.380017	 0.014336	 2 
-0.331306	 -2.166164	 2 
0.273705	 2.204140	 3 
-2.096153	 3.211505	 3 
-0.621458	 2.696302	 3 
-0.463912	 -0.614118	 3 
-2.289262	 2.000387	 3 
-1.019564	 3.987205	 3 
0.300653	 -0.114184	 3 
-0.652271	 3.075589	 3 
4.259107	 1.723687	 1 
-1.281236	 0.658066	 3 
-0.117797	 1.549433	 3 
1.295417	 0.690990	 2 
2.929188	 0.128623	 2 
-0.584008	 1.996389	 3 
-0.413598	 3.318406	 3 
-0.348698	 2.610359	 3 
1.670071	 -2.612868	 2 
1.132444	 2.482484	 1 
0.081156	 2.409150	 3 
0.925127	 4.964437	 3 
-0.669962	 0.123598	 3 
1.975753	 1.641941	 2 
2.134202	 -1.129738	 2 
1.135828	 -0.582004	 2 
4.668498	 2.985269	 1 
-1.341664	 1.958974	 3 
0.187431	 1.600612	 3 
4.150349	 2.786803	 1 
0.538523	 -1.896866	 2 
0.574724	 4.455345	 3 
-1.165412	 4.989871	 3 
4.083015	 2.742979	 1 
0.014970	 3.709940	 3 
-1.029582	 2.432445	 3 
-0.778800	 -3.157779	 2 
4.833770	 2.074972	 1 
-0.203302	 1.932008	 3 
0.244060	 -2.624023	 2 
-0.490756	 0.981412	 3 
1.158060	 -1.268802	 3 
0.604550	 0.811199	 3 
1.815654	 -1.234006	 2 
-0.281613	 2.944946	 3 
0.934862	 1.362404	 3 
-0.055881	 2.349795	 3 
3.074720	 1.489185	 1 
-0.360233	 0.105566	 3 
-0.292904	 3.666157	 3 
0.710143	 1.794676	 3 
2.042364	 -1.810380	 2 
3.991478	 2.228888	 1 
-1.891999	 0.911041	 3 
1.204596	 0.352550	 2 
2.399689	 -2.174885	 2 
2.573747	 -1.029702	 2 
3.663352	 0.105880	 2 
-0.872063	 -0.620685	 3 
0.055837	 -0.830237	 3 
-2.515248	 1.047227	 3 
1.682017	 1.117283	 1 
1.693567	 2.901523	 2 
-0.445148	 0.187380	 3 
2.242934	 3.368749	 1 
0.499041	 -0.180088	 2 
-1.172485	 1.681982	 3 
0.672515	 0.640726	 3 
-0.968984	 2.257001	 3 
1.206399	 -0.456092	 2 
3.006497	 0.867732	 3 
2.716602	 2.097771	 1 
-1.016641	 0.887723	 3 
0.317068	 0.351544	 2 
1.287788	 -2.031934	 2 
-1.020252	 -1.053899	 2 
1.528801	 0.327487	 3 
2.256757	 1.701805	 2 
-0.980958	 0.746969	 3 
0.812356	 0.693392	 3 
3.689324	 -4.137937	 2 
0.010092	 2.922305	 3 
3.011258	 3.477795	 1 
2.934602	 -1.350211	 2 
-0.689684	 1.492275	 3 
0.036031	 5.122202	 3 
3.322122	 -0.938705	 2 
1.387019	 1.928395	 1 
0.912252	 3.782036	 3 
-0.023210	 0.244431	 3 
3.111347	 2.208664	 1 
2.830564	 -2.763852	 2 
0.405692	 3.199201	 3 
0.579362	 3.219563	 3 
5.475132	 6.672209	 1 
-1.454629	 -0.132590	 3 
-0.483516	 3.770995	 3 
-0.060684	 0.927770	 3 
4.976936	 -2.849822	 2 
1.472603	 3.239207	 3 
1.797745	 -0.270550	 2 
1.268132	 -0.669424	 2 
-0.213593	 1.254571	 3 
-0.734389	 5.079164	 3 
0.306510	 -0.342608	 1 
-0.106052	 2.713982	 3 
2.480321	 -2.920920	 2 
0.489544	 0.042618	 3 
0.870306	 1.148057	 2 
3.093433	 2.927529	 1 
0.016452	 -0.191611	 3 
1.663313	 3.036427	 1 
0.351133	 1.251794	 3 
2.065127	 -0.765418	 2 
0.507310	 2.182936	 3 
-0.220903	 1.768205	 3 
3.299732	 3.436143	 1 
1.573721	 -1.980830	 2 
-0.533247	 1.363903	 3 
2.327958	 5.386917	 1 
2.086509	 0.959277	 2 
0.057821	 3.080006	 3 
1.323922	 0.394383	 2 
2.823273	 5.470653	 1 
-1.315103	 -3.825529	 3 
1.680525	 3.046370	 1 
2.194234	 -2.720277	 2 
1.863097	 1.995215	 2 
4.373523	 3.586750	 1 
-0.866209	 0.869318	 3 
4.111639	 -3.110641	 2 
2.232257	 3.279578	 1 
0.021934	 2.492826	 3 
1.161779	 2.574691	 3 
3.819141	 -0.127876	 2 
1.387026	 2.078354	 1 
0.335651	 -0.557800	 2 
4.799625	 3.722787	 1 
-0.664835	 0.782717	 3 
2.794886	 -2.555595	 2 
-1.268279	 4.063171	 3 
-1.097659	 2.778212	 3 
0.788434	 2.854869	 3 
0.156923	 0.619411	 3 
-0.431966	 1.010770	 1 
1.083640	 -1.426401	 2 
6.088119	 3.808533	 1 
4.433418	 4.292369	 1 
3.645498	 3.891611	 1 
4.063515	 -1.433148	 2 
4.400888	 2.674760	 1 
-0.061475	 3.426700	 3 
3.699283	 1.497226	 1 
-0.370956	 -2.649028	 2 
1.706335	 3.432850	 3 
-1.756716	 2.098808	 3 
2.697177	 -2.201782	 2 
2.570062	 4.431249	 1 
1.186306	 -1.022148	 2 
0.925476	 1.305861	 3 
2.623219	 -0.357601	 2 
0.168376	 1.113020	 3 
-0.169354	 1.663183	 3 
1.106731	 0.991308	 1 
1.093989	 1.514019	 3 
2.448788	 -1.133495	 2 
-0.999958	 0.580195	 3 
0.504383	 2.654713	 3 
3.742948	 -0.820355	 2 
2.155559	 1.103225	 2 
0.552408	 -1.120551	 2 
1.653823	 2.753678	 1 
-0.005890	 1.076924	 3 
-1.799716	 1.880426	 3 
0.556459	 1.140395	 3 
3.860915	 4.029492	 1 
0.159542	 3.040643	 3 
1.047843	 -1.575675	 2 
0.595146	 1.775296	 3 
1.771847	 -0.389349	 3 
0.540120	 3.266829	 3 
0.666535	 2.579229	 1 
1.081354	 -0.219212	 2 
-1.033204	 0.875633	 3 
1.164140	 0.521284	 3 
-0.204370	 1.635504	 3 
-0.589689	 1.199569	 3 
-2.426448	 0.704289	 3 
4.656133	 -1.145765	 2 
2.826411	 2.735617	 1 
0.383481	 2.131077	 1 
3.227562	 -1.834277	 2 
0.029100	 2.948691	 3 
2.942588	 -0.687552	 2 
1.093301	 0.877991	 3 
0.920123	 2.201327	 3 
3.423423	 -2.346575	 2 
0.821532	 -1.670403	 2 
1.146455	 3.235666	 3 
0.744876	 0.898287	 3 
-0.263645	 2.525559	 3 
1.779503	 2.511028	 1 
0.887663	 1.304961	 3 
5.799320	 3.742503	 1 
0.113391	 2.194107	 3 
-0.397870	 -0.774309	 2 
4.707346	 1.990409	 1 
3.511605	 1.774313	 1 
0.284625	 1.475598	 3 
-1.371211	 0.734969	 3 
2.492548	 2.743318	 1 
-0.416639	 1.509474	 3 
4.017858	 -3.193864	 2 
-0.182023	 1.545069	 3 
0.994482	 3.183952	 3 
0.082167	 0.039172	 3 
-0.838841	 0.152595	 2 
-0.966254	 2.308682	 3 
0.067576	 3.028171	 3 
-0.184868	 2.076697	 3 
4.221543	 3.998697	 1 
1.161689	 -2.283767	 2 
3.384080	 -3.472867	 2 
-0.154916	 0.421279	 3 
1.650316	 3.786005	 3 
0.017250	 1.527154	 3 
2.584157	 2.782821	 3 
1.505725	 0.468655	 2 
-0.579737	 0.879366	 3 
3.054294	 1.588381	 1 
1.430807	 1.950825	 3 
0.715704	 2.446776	 3 
-0.280710	 2.940312	 3 
2.879016	 0.815773	 2 
2.412896	 -2.883250	 2 
1.862131	 1.011818	 2 
3.636404	 -2.140394	 2 
0.226583	 3.538071	 3 
-1.005217	 3.097010	 3 
-1.101548	 1.725824	 3 
3.384708	 2.369748	 1 
0.274694	 0.278675	 3 
-0.390845	 1.464807	 3 
3.753550	 0.515099	 2 
0.691046	 -2.618419	 2 
3.346310	 0.217530	 2 
0.174187	 1.454120	 3 
0.672300	 2.191791	 1 
-0.881085	 2.477199	 3 
3.587049	 3.038816	 1 
3.504595	 2.214342	 1 
1.487084	 2.571118	 3 
-1.831334	 1.455675	 3 
-0.652780	 1.990098	 3 
-0.069101	 1.505602	 3 
-0.150315	 2.809604	 3 
1.412560	 4.371424	 1 
0.010130	 -2.248031	 2 
3.126867	 4.061039	 1 
-0.349062	 1.748909	 3 
0.846564	 4.592807	 3 
0.539372	 1.253136	 3 
0.096581	 2.146490	 3 
0.445505	 2.306525	 2 
-0.742447	 -0.095910	 3 
5.077642	 1.605929	 1 
2.221819	 1.679071	 1 
0.064110	 3.934238	 3 
-1.324634	 3.110555	 3 
1.535311	 -3.497535	 2 
2.793064	 -0.750502	 2 
-1.420573	 2.492545	 3 
-0.781413	 4.730803	 3 
1.394950	 0.241688	 1 
-0.775858	 0.775581	 3 
-2.049102	 -0.343423	 3 
3.345591	 -1.781719	 2 
1.701676	 -0.761833	 2 
0.600012	 -0.877933	 3 
-1.420018	 0.678567	 3 
2.853730	 -2.339245	 2 
1.286975	 2.348047	 1 
3.124148	 -2.451827	 2 
1.460566	 -2.620230	 2 
-0.014949	 0.941737	 2 
-1.337071	 3.063023	 3 
-0.021751	 3.082990	 3 
1.828810	 -1.719180	 2 
-0.616030	 3.409293	 3 
3.317169	 4.971010	 1 
3.339157	 2.567556	 1 
2.993229	 -2.955399	 2 
0.900139	 1.790401	 3 
-0.573421	 -0.670405	 3 
0.665950	 -0.104286	 3 
0.433426	 3.035205	 3 
1.673366	 -2.355963	 2 
-0.497425	 3.165714	 3 
1.647048	 -3.296701	 2 
-1.487141	 0.855399	 3 
1.942729	 2.247590	 1 
0.940027	 1.118784	 1 
0.330326	 -1.012824	 2 
1.552266	 -0.499286	 2 
3.816515	 3.249538	 1 
-0.227519	 0.633660	 3 
0.164794	 2.135779	 3 
-0.819933	 -1.460724	 2 
1.234275	 0.515077	 3 
1.462186	 2.346039	 3 
-1.222775	 1.641772	 3 
-0.429285	 2.290643	 3 
2.798603	 4.420221	 1 
-0.620887	 0.655191	 3 
